,FFP_DATE,LAST_TO_END,FLIGHT_COUNT,SEG_KM_SUM,LOAD_TIME,avg_discount
464,2005/03/05,4,66,121756,2014/03/31,0.7776507109999999
465,2008/03/27,37,46,120983,2014/03/31,0.78231049
466,2004/11/12,9,65,102504,2014/03/31,0.9232600679999999
467,2007/05/10,5,99,123899,2014/03/31,0.763360156
468,2009/03/08,4,54,64453,2014/03/31,1.463962112
469,2007/03/12,16,65,107397,2014/03/31,0.8783021870000001
470,2006/05/24,243,27,100143,2014/03/31,0.941445133
471,2009/02/01,21,36,72186,2014/03/31,1.302530408
472,2011/08/19,20,61,71752,2014/03/31,1.3061068679999999
473,2006/11/10,32,49,65717,2014/03/31,1.425973949
474,2008/06/16,3,46,71260,2014/03/31,1.3145343809999999
475,2008/03/01,6,103,125149,2014/03/31,0.7469010540000001
476,2007/06/17,73,52,76072,2014/03/31,1.228696235
477,2012/09/15,9,36,68799,2014/03/31,1.35804096
478,2009/07/20,12,37,66530,2014/03/31,1.4023350369999998
479,2005/11/02,14,100,64900,2014/03/31,1.4373
480,2007/09/17,7,51,87589,2014/03/31,1.06409081
481,2006/12/25,12,69,125139,2014/03/31,0.742781227
482,2012/06/26,8,82,109233,2014/03/31,0.8508076309999999
483,2012/10/20,17,13,95577,2014/03/31,0.9717373429999999
484,2011/02/25,25,65,74458,2014/03/31,1.246913025
485,2012/04/18,5,45,74389,2014/03/31,1.247410235
486,2007/02/26,2,118,137477,2014/03/31,0.67473221
487,2008/05/07,11,75,127816,2014/03/31,0.7257207240000001
488,2011/05/20,1,56,117444,2014/03/31,0.789488352
489,2007/03/12,6,73,128233,2014/03/31,0.720501275
490,2010/10/17,17,66,82682,2014/03/31,1.1168940040000002
491,2011/07/02,6,21,139888,2014/03/31,0.660121097
492,2008/07/21,4,78,114244,2014/03/31,0.8077245190000001
493,2008/06/01,2,90,122350,2014/03/31,0.753979567
494,2004/11/04,8,80,120362,2014/03/31,0.766244247
495,2012/02/22,85,20,121103,2014/03/31,0.761441087
496,2005/01/04,31,80,117968,2014/03/31,0.781219907
497,2005/01/18,34,95,104659,2014/03/31,0.87833354
498,2006/10/25,2,99,117708,2014/03/31,0.7805520440000001
499,2007/03/14,17,90,128188,2014/03/31,0.716619964
500,2007/07/01,1,33,63453,2014/03/31,1.447113927
501,2005/06/01,12,73,110537,2014/03/31,0.8304361440000001
502,2006/05/23,18,127,124500,2014/03/31,0.7372848190000001
503,2011/07/03,158,83,114627,2014/03/31,0.8003160690000001
504,2011/12/25,8,27,90731,2014/03/31,1.010241814
505,2010/03/25,1,97,149015,2014/03/31,0.614937825
506,2006/06/01,7,77,104572,2014/03/31,0.875997495
507,2009/12/20,65,19,86805,2014/03/31,1.053728357
508,2007/01/14,41,13,125853,2014/03/31,0.72670131
509,2005/03/17,1,139,129859,2014/03/31,0.703798197
510,2005/07/08,6,86,113677,2014/03/31,0.803908618
511,2005/05/23,2,82,123788,2014/03/31,0.7376269109999999
512,2006/06/05,31,41,91797,2014/03/31,0.9943289000000001
513,2009/11/11,2,72,120888,2014/03/31,0.7550119120000001
514,2005/03/19,11,82,116502,2014/03/31,0.782969391
515,2012/03/24,4,83,66764,2014/03/31,1.36549308
516,2005/12/22,14,92,103985,2014/03/31,0.8751388179999999
517,2006/06/12,25,49,98732,2014/03/31,0.9204995340000001
518,2004/11/11,10,74,126274,2014/03/31,0.719323851
519,2010/06/14,4,78,106195,2014/03/31,0.854748717
520,2007/09/24,9,49,105720,2014/03/31,0.858548997
521,2009/09/08,29,44,69154,2014/03/31,1.311839518
522,2007/03/01,13,26,103395,2014/03/31,0.8757814209999999
523,2004/11/11,2,85,124022,2014/03/31,0.729566125
524,2010/11/09,5,49,62116,2014/03/31,1.454720362
525,2005/08/28,5,69,105755,2014/03/31,0.854199991
526,2012/11/11,8,53,114734,2014/03/31,0.7872666340000001
527,2008/10/09,67,11,134552,2014/03/31,0.6709090910000001
528,2006/03/30,10,55,117957,2014/03/31,0.76517731
529,2004/12/22,14,39,63230,2014/03/31,1.4274219519999998
530,2008/11/06,34,18,124386,2014/03/31,0.725114241
531,2009/04/18,22,63,137264,2014/03/31,0.656078433
532,2010/01/02,181,23,169931,2014/03/31,0.529890073
533,2011/07/10,13,55,103869,2014/03/31,0.8668173370000001
534,2012/04/01,24,36,112436,2014/03/31,0.7999573090000001
535,2006/03/23,8,43,69158,2014/03/31,1.299686515
536,2010/03/01,2,59,78595,2014/03/31,1.142706025
537,2012/04/01,4,69,98267,2014/03/31,0.913754872
538,2011/09/13,27,77,149556,2014/03/31,0.600361671
539,2008/09/20,21,75,113205,2014/03/31,0.793122565
540,2005/09/23,14,89,98446,2014/03/31,0.911670561
541,2011/04/28,1,51,71594,2014/03/31,1.251371344
542,2007/07/01,65,15,84976,2014/03/31,1.0531992559999999
543,2006/05/09,10,51,121900,2014/03/31,0.7337164890000001
544,2005/05/29,13,63,84110,2014/03/31,1.062971704
545,2005/07/19,3,67,114895,2014/03/31,0.77813186
546,2005/06/12,58,35,102698,2014/03/31,0.869739722
547,2009/07/31,3,31,112940,2014/03/31,0.789749247
548,2011/12/01,4,63,131617,2014/03/31,0.677294726
549,2007/05/08,1,95,112565,2014/03/31,0.7918911740000001
550,2005/12/18,13,97,111809,2014/03/31,0.7958487240000001
551,2007/01/24,9,67,124788,2014/03/31,0.712584784
552,2005/12/25,2,101,119673,2014/03/31,0.742826118
553,2010/03/07,21,60,131743,2014/03/31,0.6731966779999999
554,2011/01/10,38,12,121632,2014/03/31,0.7283333329999999
555,2010/08/19,3,48,63061,2014/03/31,1.4044699580000002
556,2011/04/20,3,52,62006,2014/03/31,1.427972616
557,2009/09/05,9,11,80261,2014/03/31,1.09967805
558,2006/03/06,2,92,108930,2014/03/31,0.8101632240000001
559,2006/03/28,1,67,116848,2014/03/31,0.754195707
560,2006/11/23,6,47,68720,2014/03/31,1.280616269
561,2006/07/31,46,109,144111,2014/03/31,0.61047623
562,2006/04/15,12,82,135759,2014/03/31,0.6466828720000001
563,2006/06/05,21,68,107075,2014/03/31,0.819026757
564,2012/02/20,16,79,113061,2014/03/31,0.775295725
565,2012/04/28,11,74,119277,2014/03/31,0.734588563
566,2006/05/26,113,31,59830,2014/03/31,1.463755474
567,2012/05/26,8,34,87326,2014/03/31,1.0018575220000001
568,2007/01/15,3,74,126760,2014/03/31,0.690051909
569,2012/07/27,7,7,85624,2014/03/31,1.021428571
570,2009/03/17,93,36,118329,2014/03/31,0.739067177
571,2012/07/11,9,43,71368,2014/03/31,1.224596738
572,2009/12/31,36,106,128750,2014/03/31,0.678582369
573,2008/09/02,3,89,106167,2014/03/31,0.82264602
574,2010/03/27,104,62,89752,2014/03/31,0.9725639540000001
575,2009/10/24,11,36,63184,2014/03/31,1.380619144
576,2012/04/27,12,51,118422,2014/03/31,0.73627451
577,2006/02/13,5,69,119146,2014/03/31,0.731558088
578,2005/01/11,1,84,90564,2014/03/31,0.962312287
579,2005/12/13,5,68,109665,2014/03/31,0.794431222
580,2007/04/02,3,20,113068,2014/03/31,0.7694140690000001
581,2011/01/13,89,27,106399,2014/03/31,0.8167115290000001
582,2007/10/30,2,64,114718,2014/03/31,0.757229554
583,2005/04/16,7,113,147384,2014/03/31,0.589203374
584,2007/10/19,2,40,60149,2014/03/31,1.4430294769999998
585,2006/01/19,2,80,138420,2014/03/31,0.624723523
586,2008/08/06,41,53,113194,2014/03/31,0.76250826
587,2009/09/01,1,109,123276,2014/03/31,0.700098478
588,2010/07/18,4,70,112890,2014/03/31,0.764457525
589,2009/11/18,9,35,62808,2014/03/31,1.37325484
590,2011/12/13,29,34,65969,2014/03/31,1.307116221
591,2009/01/14,27,88,110192,2014/03/31,0.782405619
592,2009/10/21,10,101,104916,2014/03/31,0.821220119
593,2007/02/01,15,44,123585,2014/03/31,0.697107982
594,2007/06/01,1,57,124821,2014/03/31,0.6901963609999999
595,2010/08/18,11,43,70258,2014/03/31,1.2256450509999999
596,2010/11/28,4,57,101773,2014/03/31,0.846069291
597,2007/10/25,11,82,121881,2014/03/31,0.705870234
598,2009/09/18,23,69,94964,2014/03/31,0.9038699929999999
599,2010/02/20,44,63,102801,2014/03/31,0.833366699
600,2012/04/24,230,12,84488,2014/03/31,1.013213001
601,2010/10/17,17,69,99590,2014/03/31,0.8593490309999999
602,2007/07/17,4,88,92775,2014/03/31,0.922312153
603,2012/03/03,3,59,133334,2014/03/31,0.6414616679999999
604,2006/04/11,10,40,133403,2014/03/31,0.640861525
605,2008/12/21,86,13,113580,2014/03/31,0.752468392
606,2005/05/05,11,68,119701,2014/03/31,0.7120725809999999
607,2010/11/29,3,69,119959,2014/03/31,0.7104411509999999
608,2012/05/20,4,38,63749,2014/03/31,1.335886053
609,2006/03/09,18,97,95578,2014/03/31,0.8904420470000001
610,2005/03/31,34,13,96745,2014/03/31,0.8791565459999999
611,2010/12/13,3,84,124877,2014/03/31,0.680674344
612,2008/03/25,79,33,60566,2014/03/31,1.400179804
613,2007/09/24,25,61,129994,2014/03/31,0.652295875
614,2007/06/17,17,87,114443,2014/03/31,0.740124516
615,2008/10/13,13,17,105518,2014/03/31,0.80243475
616,2006/01/15,3,62,104351,2014/03/31,0.810345085
617,2007/11/06,2,79,102926,2014/03/31,0.8209831340000001
618,2008/03/31,85,58,94188,2014/03/31,0.896582367
619,2007/12/10,48,26,126699,2014/03/31,0.666378424
620,2011/08/22,2,82,120396,2014/03/31,0.7009850000000001
621,2006/10/16,7,94,110837,2014/03/31,0.761320588
622,2012/05/12,15,43,88958,2014/03/31,0.9478419029999999
623,2005/04/29,9,49,82626,2014/03/31,1.019422095
624,2007/08/12,11,32,87009,2014/03/31,0.967861715
625,2011/04/01,4,82,119037,2014/03/31,0.706153885
626,2010/08/06,22,62,101808,2014/03/31,0.824876139
627,2012/05/11,18,67,95683,2014/03/31,0.877645872
628,2009/07/14,30,81,103927,2014/03/31,0.807743897
629,2005/07/07,7,86,105952,2014/03/31,0.7913474970000001
630,2007/04/02,102,6,73392,2014/03/31,1.141666667
631,2010/10/06,69,9,91224,2014/03/31,0.9177777779999999
632,2009/09/10,4,63,102466,2014/03/31,0.81701218
633,2004/11/17,66,38,124410,2014/03/31,0.672776465
634,2010/07/01,2,40,63801,2014/03/31,1.311356405
635,2005/10/20,9,73,120191,2014/03/31,0.695825062
636,2007/02/21,15,71,107032,2014/03/31,0.78021629
637,2009/10/17,1,74,86299,2014/03/31,0.967311788
638,2012/04/20,103,45,83894,2014/03/31,0.995006913
639,2008/05/27,1,127,131400,2014/03/31,0.635267428
640,2007/10/26,4,86,130146,2014/03/31,0.641211101
641,2009/08/31,29,58,114424,2014/03/31,0.728744669
642,2011/05/18,3,69,101139,2014/03/31,0.82410712
643,2006/06/28,43,38,78846,2014/03/31,1.056982345
644,2008/09/06,19,78,115093,2014/03/31,0.723989122
645,2005/12/30,68,16,96627,2014/03/31,0.862176721
646,2007/04/01,163,37,58302,2014/03/31,1.428155295
647,2007/07/09,5,76,116724,2014/03/31,0.7130119770000001
648,2009/01/12,2,44,67601,2014/03/31,1.230681203
649,2005/03/11,3,99,87395,2014/03/31,0.9514648440000001
650,2012/01/13,14,51,61100,2014/03/31,1.3578358430000002
651,2008/09/09,5,66,114482,2014/03/31,0.722954875
652,2006/07/11,5,77,94084,2014/03/31,0.879383317
653,2007/06/28,2,106,104750,2014/03/31,0.78942673
654,2012/05/19,1,94,130742,2014/03/31,0.632198528
655,2011/05/27,27,89,109773,2014/03/31,0.7526219559999999
656,2012/05/25,37,11,101908,2014/03/31,0.8100533809999999
657,2008/01/11,17,19,114608,2014/03/31,0.7193145329999999
658,2011/04/22,7,57,87522,2014/03/31,0.941829369
659,2011/04/05,18,65,110131,2014/03/31,0.747842479
660,2012/06/01,76,25,58213,2014/03/31,1.413954787
661,2005/10/30,26,51,57992,2014/03/31,1.418412885
662,2012/03/01,19,54,77707,2014/03/31,1.057823619
663,2008/09/18,46,13,118818,2014/03/31,0.691331701
664,2012/03/22,7,72,65267,2014/03/31,1.25802427
665,2008/09/21,2,93,118300,2014/03/31,0.693748774
666,2010/05/19,27,31,60318,2014/03/31,1.35912265
667,2006/12/06,4,78,99566,2014/03/31,0.8228736720000001
668,2008/05/20,4,96,123933,2014/03/31,0.661020551
669,2008/08/20,20,58,99952,2014/03/31,0.81945874
670,2012/06/06,8,85,115207,2014/03/31,0.710912445
671,2006/05/30,5,65,92722,2014/03/31,0.883145532
672,2005/02/01,4,85,124859,2014/03/31,0.65577155
673,2010/12/28,88,14,79047,2014/03/31,1.035521272
674,2011/09/08,2,60,118246,2014/03/31,0.6915089729999999
675,2006/11/07,8,39,60512,2014/03/31,1.3509103980000001
676,2011/04/05,61,36,75213,2014/03/31,1.086663476
677,2005/04/10,46,17,109583,2014/03/31,0.745799622
678,2009/10/31,21,104,93309,2014/03/31,0.875784758
679,2006/04/19,15,50,125199,2014/03/31,0.6526988229999999
680,2008/03/23,12,41,108363,2014/03/31,0.7536585370000001
681,2012/08/17,195,20,77590,2014/03/31,1.052316793
682,2007/09/09,7,68,86064,2014/03/31,0.9486224209999999
683,2007/04/01,2,99,105598,2014/03/31,0.77280422
684,2010/11/27,12,98,120774,2014/03/31,0.6753600940000001
685,2004/12/01,8,89,106510,2014/03/31,0.764573373
686,2008/09/05,71,35,105725,2014/03/31,0.7683779620000001
687,2007/01/08,6,78,105745,2014/03/31,0.767752423
688,2010/03/15,4,75,119758,2014/03/31,0.677779021
689,2006/04/20,15,56,57828,2014/03/31,1.402678633
690,2012/01/03,2,29,81848,2014/03/31,0.99101884
691,2011/12/03,45,55,100558,2014/03/31,0.8062292409999999
692,2006/11/15,18,26,70104,2014/03/31,1.156431302
693,2007/05/07,5,66,94599,2014/03/31,0.856638865
694,2006/03/27,5,67,112610,2014/03/31,0.7188581829999999
695,2010/07/23,17,65,99061,2014/03/31,0.81700528
696,2010/07/27,9,76,82442,2014/03/31,0.9812910890000001
697,2007/05/18,4,38,58995,2014/03/31,1.370945673
698,2011/03/15,17,51,113913,2014/03/31,0.7100000879999999
699,2006/05/14,3,71,109398,2014/03/31,0.738039452
700,2012/08/25,9,67,64594,2014/03/31,1.248345512
701,2004/11/20,25,61,108008,2014/03/31,0.746502852
702,2008/07/12,3,44,56219,2014/03/31,1.4340239069999998
703,2009/09/20,1,120,101087,2014/03/31,0.797076083
704,2010/10/09,1,101,94342,2014/03/31,0.853658074
705,2010/07/24,8,34,58541,2014/03/31,1.375456688
706,2006/09/19,9,70,116485,2014/03/31,0.689642615
707,2009/05/16,28,34,90814,2014/03/31,0.883529412
708,2012/05/25,35,31,100130,2014/03/31,0.8012903229999999
709,2012/02/10,62,44,102276,2014/03/31,0.7843010090000001
710,2010/06/07,27,43,60630,2014/03/31,1.322550717
711,2010/01/11,34,62,104969,2014/03/31,0.762393469
712,2008/04/27,26,35,57698,2014/03/31,1.386811155
713,2007/12/17,4,51,92818,2014/03/31,0.8615744790000001
714,2012/03/20,3,59,118571,2014/03/31,0.6739168940000001
715,2011/09/27,6,54,64470,2014/03/31,1.2387031179999999
716,2012/01/13,23,55,84601,2014/03/31,0.9425804659999999
717,2011/12/07,69,34,84892,2014/03/31,0.938940654
718,2009/02/18,2,58,107038,2014/03/31,0.7446574109999999
719,2006/11/17,3,83,95665,2014/03/31,0.8329750690000001
720,2006/01/04,3,39,64329,2014/03/31,1.238633431
721,2005/04/20,18,65,102141,2014/03/31,0.7799595659999999
722,2008/09/15,10,44,83527,2014/03/31,0.953680726
723,2006/11/06,1,64,124573,2014/03/31,0.639421062
724,2012/02/28,67,50,64381,2014/03/31,1.2370464890000001
725,2011/05/20,83,27,55673,2014/03/31,1.42926697
726,2005/02/01,9,40,77198,2014/03/31,1.030612192
727,2005/07/27,2,72,107745,2014/03/31,0.7381336490000001
728,2007/06/18,41,47,57158,2014/03/31,1.391171839
729,2005/12/07,1,70,112030,2014/03/31,0.709738017
730,2011/01/30,113,51,107440,2014/03/31,0.739495067
731,2006/05/25,1,52,98327,2014/03/31,0.8075949640000001
732,2012/06/26,2,57,99434,2014/03/31,0.798412817
733,2005/09/04,2,56,87321,2014/03/31,0.908338086
734,2009/12/13,13,32,60308,2014/03/31,1.3146624
735,2006/01/30,1,65,94255,2014/03/31,0.8411298070000001
736,2009/11/07,30,16,127164,2014/03/31,0.623378315
737,2010/05/26,8,81,110402,2014/03/31,0.7176489559999999
738,2008/03/23,101,44,104867,2014/03/31,0.7555097409999999
739,2011/01/25,11,96,107452,2014/03/31,0.7372859509999999
740,2013/01/27,75,37,77098,2014/03/31,1.025352668
741,2011/03/01,10,63,108377,2014/03/31,0.729203429
742,2009/11/22,21,81,116556,2014/03/31,0.677642764
743,2009/12/21,13,82,127934,2014/03/31,0.617297044
744,2007/03/16,2,38,62200,2014/03/31,1.269493087
745,2006/02/12,38,25,63767,2014/03/31,1.238245644
746,2009/04/03,70,50,58964,2014/03/31,1.338983448
747,2009/03/30,6,66,95599,2014/03/31,0.825197125
748,2008/08/01,2,75,96092,2014/03/31,0.820139033
749,2011/04/01,12,70,119084,2014/03/31,0.661306893
750,2008/03/13,3,93,67658,2014/03/31,1.1630145729999999
751,2007/07/15,2,97,98027,2014/03/31,0.8019518090000001
752,2010/10/01,20,72,100623,2014/03/31,0.780282142
753,2010/03/15,5,65,105089,2014/03/31,0.746562628
754,2005/09/20,60,45,57094,2014/03/31,1.3739172240000002
755,2008/05/28,10,27,53927,2014/03/31,1.4536389930000002
756,2009/03/01,2,81,99333,2014/03/31,0.789152044
757,2011/02/17,8,74,123708,2014/03/31,0.633542051
758,2005/09/09,2,81,96407,2014/03/31,0.8128448140000001
759,2012/06/15,63,43,87048,2014/03/31,0.9000129809999999
760,2010/09/07,62,13,74307,2014/03/31,1.054007025
761,2010/01/08,2,68,87657,2014/03/31,0.8934457029999999
762,2011/06/29,3,51,105499,2014/03/31,0.742125613
763,2009/07/30,36,65,94928,2014/03/31,0.8242233059999999
764,2007/06/12,12,61,95828,2014/03/31,0.816480465
765,2005/09/01,3,34,54155,2014/03/31,1.4419512509999999
766,2005/09/12,1,106,73656,2014/03/31,1.059797165
767,2009/12/22,10,68,117406,2014/03/31,0.664639116
768,2011/03/03,5,69,59262,2014/03/31,1.315850461
769,2012/04/06,9,31,54938,2014/03/31,1.418710546
770,2010/03/23,4,85,123956,2014/03/31,0.6286328210000001
771,2004/11/10,9,85,115698,2014/03/31,0.6731533820000001
772,2012/06/26,21,44,122665,2014/03/31,0.6342576120000001
773,2005/03/12,2,82,84793,2014/03/31,0.917503332
774,2012/05/17,20,78,92800,2014/03/31,0.837629526
775,2010/05/31,288,35,98033,2014/03/31,0.7928544470000001
776,2010/11/17,23,64,113219,2014/03/31,0.6863847059999999
777,2010/04/20,3,49,106738,2014/03/31,0.727940377
778,2012/01/28,143,9,110088,2014/03/31,0.705555556
779,2006/04/11,105,44,128750,2014/03/31,0.603258718
780,2007/10/16,3,86,119842,2014/03/31,0.647968909
781,2006/05/12,7,45,101385,2014/03/31,0.765687133
782,2006/05/23,30,78,113329,2014/03/31,0.6849814259999999
783,2011/05/05,14,59,108263,2014/03/31,0.71581593
784,2007/08/25,1,98,99128,2014/03/31,0.7815750340000001
785,2011/12/21,12,87,104670,2014/03/31,0.739837298
786,2006/07/19,39,25,118355,2014/03/31,0.654261755
787,2011/01/22,23,48,88016,2014/03/31,0.879216392
788,2011/10/23,13,53,59280,2014/03/31,1.304834683
789,2004/11/25,10,31,82721,2014/03/31,0.934580215
790,2006/12/22,12,61,102513,2014/03/31,0.7541312809999999
791,2010/05/07,2,54,87327,2014/03/31,0.885256908
792,2007/09/05,2,68,83233,2014/03/31,0.928783415
793,2010/03/22,5,80,110571,2014/03/31,0.6987418040000001
794,2007/06/09,2,70,91869,2014/03/31,0.8396392690000001
795,2010/08/14,2,61,71334,2014/03/31,1.0811090079999999
796,2005/11/24,9,59,96238,2014/03/31,0.8011154640000001
797,2012/02/16,3,71,108053,2014/03/31,0.713502263
798,2012/10/03,67,9,75093,2014/03/31,1.026311241
799,2010/04/06,33,43,63261,2014/03/31,1.218127915
800,2007/02/16,12,65,81718,2014/03/31,0.942705034
801,2006/02/15,1,118,113715,2014/03/31,0.677334828
802,2010/08/20,27,31,57054,2014/03/31,1.348767483
803,2011/02/06,34,13,123460,2014/03/31,0.623107079
804,2006/08/14,11,105,100538,2014/03/31,0.7646203429999999
805,2006/07/20,108,54,97929,2014/03/31,0.7849829979999999
806,2009/08/07,4,39,53274,2014/03/31,1.441390547
807,2008/09/19,2,67,83561,2014/03/31,0.9188581990000001
808,2006/04/02,24,43,93927,2014/03/31,0.81727746
809,2008/01/12,3,78,91540,2014/03/31,0.8383759009999999
810,2005/05/28,1,77,119849,2014/03/31,0.640188153
811,2009/12/08,2,33,60387,2014/03/31,1.270434862
812,2007/03/08,25,67,107438,2014/03/31,0.71315326
813,2008/10/30,1,34,52371,2014/03/31,1.462471215
814,2010/01/31,82,40,104027,2014/03/31,0.7356240209999999
815,2010/02/28,34,47,57546,2014/03/31,1.329559135
816,2006/07/26,14,49,98276,2014/03/31,0.778446009
817,2005/09/09,3,39,106909,2014/03/31,0.71552526
818,2010/02/07,8,47,102319,2014/03/31,0.747021277
819,2008/10/25,4,72,97247,2014/03/31,0.785089206
820,2008/04/06,113,30,55190,2014/03/31,1.382804856
821,2010/10/17,123,21,54220,2014/03/31,1.4073332719999998
822,2008/04/23,1,62,88473,2014/03/31,0.862353147
823,2010/11/19,3,31,95165,2014/03/31,0.801548679
824,2011/03/27,5,85,115578,2014/03/31,0.6599335510000001
825,2010/05/25,376,18,70739,2014/03/31,1.077664372
826,2006/03/28,22,41,56029,2014/03/31,1.3586755069999998
827,2010/03/31,71,12,112511,2014/03/31,0.6764841659999999
828,2007/10/10,10,88,99522,2014/03/31,0.7644740859999999
829,2009/11/13,4,43,103564,2014/03/31,0.734484473
830,2011/01/21,2,53,84028,2014/03/31,0.904737825
831,2011/08/02,20,56,65103,2014/03/31,1.167142221
832,2005/07/13,32,80,114222,2014/03/31,0.664970058
833,2008/01/27,24,42,53030,2014/03/31,1.431651895
834,2011/12/14,1,79,103403,2014/03/31,0.7339671
835,2012/03/30,96,30,85368,2014/03/31,0.888219942
836,2005/02/01,12,30,55918,2014/03/31,1.3558616190000001
837,2007/02/20,23,38,100035,2014/03/31,0.757393112
838,2008/09/16,25,49,100244,2014/03/31,0.755588065
839,2012/05/19,1,122,91128,2014/03/31,0.83108397
840,2005/04/19,7,60,99311,2014/03/31,0.762068552
841,2007/05/02,2,86,96033,2014/03/31,0.7873670509999999
842,2009/01/20,39,6,73392,2014/03/31,1.03
843,2012/03/30,235,6,73392,2014/03/31,1.03
844,2005/03/23,24,59,105575,2014/03/31,0.7158654040000001
845,2008/04/18,3,68,85336,2014/03/31,0.885546077
846,2006/03/20,1,62,87492,2014/03/31,0.863288072
847,2010/07/11,72,38,57596,2014/03/31,1.30967272
848,2009/10/08,6,104,99462,2014/03/31,0.757270716
849,2011/03/26,21,45,113659,2014/03/31,0.662631116
850,2006/08/08,1,59,104352,2014/03/31,0.721700494
851,2010/02/03,11,57,95289,2014/03/31,0.7899742890000001
852,2007/03/28,36,58,103107,2014/03/31,0.729874305
853,2006/01/13,11,78,109710,2014/03/31,0.685185398
854,2013/03/03,11,38,55596,2014/03/31,1.351954277
855,2010/06/01,8,31,55642,2014/03/31,1.3507072
856,2012/05/11,24,91,114600,2014/03/31,0.655811606
857,2012/07/14,1,82,118887,2014/03/31,0.631932339
858,2008/11/17,109,34,66320,2014/03/31,1.132759349
859,2004/12/08,3,54,98038,2014/03/31,0.766080091
860,2007/07/03,38,51,80432,2014/03/31,0.933638602
